"lex.id","colex.id","lc.id","concepticon.id","concept.ru","concept.en","subentry","aux","opt","excl","orthographic","phonemic","gloss","ipa","def.ru","def.en","cx1","cx1.ru","cx1.en","cx2","cx2.ru","cx2.en","cx3","cx3.ru","cx3.en","gender","notes","todo","lang"
"1074",,"1074",,"СКАЗКА","FAIRY TALE","sg",,,,"муха",,,,,,,,,,,,,,,,,,"zilo"
"1074",,"1074",,,,"pl","aux",,,"мухал",,,,,,,,,,,,,,,,,,"zilo"
"1075",,"1075",,"ЯЗЫК (РЕЧЬ)","LANGUAGE","sg",,,,"миц1ц1и",,,,,,,,,,,,,,,,,,"zilo"
"1075",,"1075",,,,"pl","aux",,,"миц1ц1ил",,,,,,,,,,,,,,,,,,"zilo"
"1076",,"1076",,"СЛОВО","WORD","sg",,,,"рошо",,,,,,,,,,,,,,,,,,"zilo"
"1076",,"1076",,,,"pl","aux",,,"рошол",,,,,,,,,,,,,,,,,,"zilo"
"1077",,"1077",,"ИМЯ","NAME","sg",,,,"ц1ер",,,,,,,,,,,,,,,,,,"zilo"
"1077",,"1077",,,,"pl","aux",,,"ц1ердул",,,,,,,,,,,,,,,,,,"zilo"
"1078",,"1078",,"МОЛИТВА","PRAYER","sg",,,,"ккубайдир",,,,,,,,,,,,,,,,,,"zilo"
"1078",,"1078",,,,"pl","aux",,,"ккубайдирол",,,,,,,,,,,,,,,,,,"zilo"
"1079",,"1079",,"СПРАШИВАТЬ","ASK",,,,,"рац1ц1ин",,,,,,,,,,,,,,,,,,"zilo"
"1080",,"1080",,"ОТВЕЧАТЬ","ANSWER",,,,,"жаваб иччи",,,,,,,,,,,,,,,,,,"zilo"
"1081",,"1081",,"ПРОСИТЬ","ASK",,,,,"ходи",,,,,,,,,,,,,,,,,,"zilo"
"1082",,"1082",,"ЗАПРЕЩАТЬ","FORBID","pfv",,,,,,,,,,,,,,,,,,,,,,"zilo"
"1082",,"1082",,,,"ipfv","aux",,,,,,,,,,,,,,,,,,,,,"zilo"
"1083",,"1083",,"РУГАТЬ","REBUKE",,,,,"в=ейхъу",,,,,,,,,,,,,,,,,,"zilo"
"1084","1067","1084",,"ЗВАТЬ","CALL",,,,,"къори",,,,,,,,,,,,,,,,,,"zilo"
"1085",,"1085",,"ПИСАТЬ","WRITE",,,,,"хъвари",,,,,,,,,,,,,,,,,,"zilo"
"1086",,"1086",,"ЧИТАТЬ","READ",,,,,"баъи",,,,,,,,,,,,,,,,,,"zilo"
"1087",,"1087",,"БУМАГА","PAPER","sg",,,,"кагъар",,,,,,,,,,,,,,,,,,"zilo"
"1087",,"1087",,,,"pl","aux",,,"кагъардул",,,,,,,,,,,,,,,,,,"zilo"
"1088",,"1088",,"КНИГА","BOOK","sg",,,,"хуча",,,,,,,,,,,,,,,,,,"zilo"
"1088",,"1088",,,,"pl","aux",,,"хучол",,,,,,,,,,,,,,,,,,"zilo"
"1089",,"1089",,"БАРАБАН","DRUM","sg",,,,"къали",,,,,,,,,,,,,,,,,,"zilo"
"1089",,"1089",,,,"pl","aux",,,"къалил",,,,,,,,,,,,,,,,,,"zilo"
"1090",,"1090",,"ГОРОД","CITY","abs",,,,"город",,,,,,,,,,,,,,,,,,"zilo"
"1090",,"1090",,,,"pl","aux",,,"городол",,,,,,,,,,,,,,,,,,"zilo"
"1090",,"1090",,,,"loc.ess","aux",,,"городилъа",,,,,,,,,,,,,,,,,,"zilo"
"1091",,"1091",,"СЕЛЕНИЕ","VILLAGE","abs",,,,"гьон",,,,,,,,,,,,,,,,,,"zilo"
"1091",,"1091",,,,"pl","aux",,,"гьонадул",,,,,,,,,,,,,,,,,,"zilo"
"1091",,"1091",,,,"loc.ess","aux",,,"гьонл1и",,,,,,,,,,,,,,,,,,"zilo"
"1092",,"1092",,"ГРАНИЦА, МЕЖА","BOUNDARY","sg",,,,"дазу",,,,,,,,,,,,,,,,,,"zilo"
"1092",,"1092",,,,"pl","aux",,,"дазодул",,,,,,,,,,,,,,,,,,"zilo"
"1093",,"1093",,"ХОЗЯИН","MASTER","sg",,,,"мияр гьек1ва",,,,,,,,,,,,,,,,,,"zilo"
"1093",,"1093",,,,"pl","aux",,,"мияр релъул",,,,,,,,,,,,,,,,,,"zilo"
"1094",,"1094",,"РАБ","SLAVE","sg",,,,"лагъи",,,,,,,,,,,,,,,,,,"zilo"
"1094",,"1094",,,,"pl","aux",,,"лагъол",,,,,,,,,,,,,,,,,,"zilo"
"1095",,"1095",,"ДРУГ","FRIEND","sg",,,,"гьомологъи",,,,,,,,,,,,,,,,,,"zilo"
"1095",,"1095",,,,"pl","aux",,,"гьомологъадул",,,,,,,,,,,,,,,,,,"zilo"
"1096",,"1096",,"ВРАГ","ENEMY","sg",,,,"тушман",,,,,,,,,,,,,,,,,,"zilo"
"1096",,"1096",,,,"pl","aux",,,"тушманол",,,,,,,,,,,,,,,,,,"zilo"
"1097",,"1097",,"СОСЕД","NEIGHBOR","sg",,,,"мадугьал",,,,,,,,,,,,,,,,,,"zilo"
"1097",,"1097",,,,"pl","aux",,,"мадугьаладул",,,,,,,,,,,,,,,,,,"zilo"
"1098",,"1098",,"ГОСТЬ","GUEST","sg",,,,"ц1и",,,,,,,,,,,,,,,,,,"zilo"
"1098",,"1098",,,,"pl","aux",,,"ц1ил",,,,,,,,,,,,,,,,,,"zilo"
"1099",,"1099",,"ПОМОГАТЬ","HELP",,,,,"кумыки джеди",,,,,,,,,,,,,,,,,,"zilo"
"1100",,"1100",,"ДРАТЬСЯ","FIGHT (VB)",,,,,"вахо",,,,,,,,,,,,,,,,,,"zilo"
"1101",,"1101",,"ВОЙНА","WAR","sg",,,,"рейхъур",,,,,,,,,,,,,,,,,,"zilo"
"1101",,"1101",,,,"pl","aux",,,"рейхъурол",,,,,,,,,,,,,,,,,,"zilo"
"1103",,"1103",,"ЛУК (ОРУЖИЕ)","BOW","sg",,,,"цирцедахъи",,,,,,,,,,,,,,,,,,"zilo"
"1103",,"1103",,,,"pl","aux",,,"цирцедахъол",,,,,,,,,,,,,,,,,,"zilo"
"1104",,"1104",,"СТРЕЛА","ARROW","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1104",,"1104",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1105",,"1105",,"САБЛЯ","SABER","sg",,,,"хвалчен",,,,,,,,,,,,,,,,,,"zilo"
"1105",,"1105",,,,"pl","aux",,,"хвалченол",,,,,,,,,,,,,,,,,,"zilo"
"1106",,"1106",,"КИНЖАЛ","DAGGER","sg",,,,"хъанжар",,,,,,,,,,,,,,,,,,"zilo"
"1106",,"1106",,,,"pl","aux",,,"хъанжардул",,,,,,,,,,,,,,,,,,"zilo"
"1107",,"1107",,"НОЖНЫ","SCABBARD","sg",,,,"релъоба",,,,,,,,,,,,,,,,,,"zilo"
"1107",,"1107",,,,"pl","aux",,,"релъобол",,,,,,,,,,,,,,,,,,"zilo"
"1108",,"1108",,"РУКОЯТКА","HANDLE","sg",,,,"ко",,,,,,,,,,,,,,,,,,"zilo"
"1108",,"1108",,,,"pl","aux",,,"колил",,,,,,,,,,,,,,,,,,"zilo"
"1109",,"1109",,"РУЖЬЕ","GUN","sg",,,,"тупанги",,,,,,,,,,,,,,,,,,"zilo"
"1109",,"1109",,,,"pl","aux",,,"тупангол",,,,,,,,,,,,,,,,,,"zilo"
"1110",,"1110",,"БАШНЯ","TOWER","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1110",,"1110",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1111",,"1111",,"РЫБАЦКАЯ СЕТЬ","FISHNET","sg",,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1111",,"1111",,,,"pl","aux",,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1112",,"1112",,"ОХОТИТЬСЯ","HUNT",,,,,"чониво вуъон",,,,,,,,,,,,,,,,,,"zilo"
"1113",,"1113",,"СТРЕЛЯТЬ","SHOOT",,,,,"кьвахунолъи",,,,,,,,,,,,,,,,,"<strong>which is primary?</strong>","zilo"
"2018",,"1113",,"СТРЕЛЯТЬ","SHOOT",,,,,"кьвахишо",,,,,,,,,,,,,,,,,,"zilo"
"1114",,"1114",,"КАПКАН","TRAP (NOUN)","sg",,,,"гудур",,,,,,,,,,,,,,,,,,"zilo"
"1114",,"1114",,,,"pl","aux",,,"гудурол",,,,,,,,,,,,,,,,,,"zilo"
"1115",,"1115",,"ЛОВИТЬ (ЖИВОТНОЕ)","CATCH (ANIMAL)",,,,,"биччи",,,,,,,,,,,,,,,,,,"zilo"
"1116",,"1116",,"СВИДЕТЕЛЬ","WITNESS","sg",,,,"анччиб",,,,,,,,,,,,,,,,,,"zilo"
"1116",,"1116",,,,"pl","aux",,,"анччибол",,,,,,,,,,,,,,,,,,"zilo"
"1117",,"1117",,"КЛЯТВА","OATH","sg",,,,"ноко",,,,,,,,,,,,,,,,,,"zilo"
"1117",,"1117",,,,"pl","aux",,,"нокол",,,,,,,,,,,,,,,,,,"zilo"
"1118",,"1118",,"ТЮРЬМА","PRISON","sg",,,,"туснахъ",,,,,,,,,,,,,,,,,,"zilo"
"1118",,"1118",,,,"pl","aux",,,"туснахъол",,,,,,,,,,,,,,,,,,"zilo"
"1119",,"1119",,"КРАСТЬ","STEAL",,,,,"б=екъащи",,,,,,,,,,,,,,,,,,"zilo"
"1120",,"1120",,"ВОР","THIEF","sg",,,,"лъомидо",,,,,,,,,,,,,,,,,,"zilo"
"1120",,"1120",,,,"pl","aux",,,"лъомидол",,,,,,,,,,,,,,,,,,"zilo"
"1121",,"1121",,"МОЛИТЬСЯ","PRAY",,,,,"ккубайдир джиди",,,,,,,,,,,,,,,,,,"zilo"
"1122",,"1122",,"ПРОКЛИНАТЬ","CURSE",,,,,"хьамишо",,,,,,,,,,,,,,,,,,"zilo"
"1123",,"1123",,"ПОСТИТЬСЯ","FAST (V)",,,,,"к1ол риччери",,,,,,,,,,,,,,,,,,"zilo"
"1124",,"1124",,"БЫТЬ, ИМЕТЬСЯ","BE, EXIST",,,,,"джи",,,,,,,,,,,,,,,,,,"zilo"
"1125",,"1125",,"СТАТЬ, СТАНОВИТЬСЯ","BECOME",,,,,"вул1и",,,,,,,,,,,,,,,,,,"zilo"
"1126",,"1126",,"ОКАЗЫВАТЬСЯ, ПОПАДАТЬ","TURN OUT, APPEAR",,,"opt",,"вусон",,,,,,,,,,,,,,,,,,"zilo"
"1127",,"1127",,"ЗВЕНЕТЬ","RING (V)",,,,,"зарзал джаби",,,,,,,,,,,,,,,,,,"zilo"
"1128",,"1128",,"СКРИПЕТЬ","SQUEAK",,,,,"къиркъиди",,,,,,,,,,,,,,,,,,"zilo"
"1129",,"1129",,"БЫТЬ ДОЛЖНЫМ, ОБЯЗАННЫМ","HAVE TO DO",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1130",,"1130",,"ИСТИННЫЙ","TRUE",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1131",,"1131",,"ВМЕСТЕ С","WITH",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
"1132",,"1132",,"ОНИ","THEY",,,,,"?",,,,,,,,,,,,,,,,,,"zilo"
